Word	Label
எளிய	tamil
મળ્યું	gujarati
डहाणू	deva
ಆಧಾರಿತ	kannada
நீரில்	tamil
তাঁরা	ben_ass
নদীৰ	ben_ass
ഇതിലെ	malayalam
সলনি	ben_ass
ஆகியன	tamil
രാവിലെ	malayalam
જંગલમાંથી	gujarati
novels	latin
streets	latin
అయినా	telugu
സാധിക്കും	malayalam
होनी	deva
انجمن	arabic
کون	arabic
ਪਾ	punjabi
تعارف	arabic
મધ્યપૂર્વ	gujarati
முழுமையாக	tamil
வான்	tamil
இந்தியக்	tamil
వాడు	telugu
arasu	latin
१९४६	deva
শ্রী	ben_ass
ஒப்பந்தம்	tamil
essay	latin
కొందరు	telugu
বন্দী	ben_ass
கிபி	tamil
ਨਵਾਂ	punjabi
119	latin
criminal	latin
বিধান	ben_ass
சைவ	tamil
கருப்பு	tamil
நடந்தது	tamil
दिसतात	deva
320	latin
Religion	latin
થવા	gujarati
توانائی	arabic
ਵਿਰੋਧ	punjabi
قبضو	arabic
வானொலி	tamil
அம்மா	tamil
സാമ്രാജ്യം	malayalam
ஒலிம்பிக்	tamil
ખોરાક	gujarati
1855	latin
સદી	gujarati
গোলে	ben_ass
వరంగల్	telugu
ആറു	malayalam
اعلی	arabic
সময়কালে	ben_ass
રાખી	gujarati
సమీపంలో	telugu
অধিকারী	ben_ass
సినీ	telugu
ਮਾਤਰਾ	punjabi
पाप	deva
gate	latin
स्तन	deva
ஓய்வு	tamil
આવશે	gujarati
ദേവി	malayalam
ਸੂਰਜ	punjabi
پہ	arabic
বিতর্ক	ben_ass
દે	gujarati
عوامي	arabic
ঢাকায়	ben_ass
అయింది	telugu
సంస్థలు	telugu
भविष्यति	deva
എന്	malayalam
மனிதன்	tamil
ലഭിച്ചിട്ടുണ്ട്	malayalam
عثمانیہ	arabic
ਮੰਗ	punjabi
বৃহত্তর	ben_ass
ਮਿਲਦੀ	punjabi
चौथी	deva
ਉਦਾਹਰਨ	punjabi
కాబట్టి	telugu
તળાવ	gujarati
পৰ্যন্ত	ben_ass
ಮಹತ್ವದ	kannada
చదివిన	telugu
ക്ഷേത്രത്തിലെ	malayalam
குறியீடு	tamil
ڏاڍو	arabic
రాజా	telugu
१९२०	deva
ਬਣਾਏ	punjabi
ઝડપી	gujarati
ਹਮਲਾ	punjabi
લઈને	gujarati
ஏற்றுக்	tamil
কমিশনের	ben_ass
എങ്ങനെ	malayalam
ؤزیٖر	arabic
ਵਿਆਖਿਆ	punjabi
சூழல்	tamil
ಪುರಾತನ	kannada
اختر	arabic
ಅಲ್	kannada
leads	latin
ഉയരമുള്ള	malayalam
അധികാരം	malayalam
ਸੁਰੱਖਿਆ	punjabi
ഗ്രാമം	malayalam
೧೭	kannada
ਇੰਡੀਅਨ	punjabi
ڀيرو	arabic
রং	ben_ass
childhood	latin
انٹرنیشنل	arabic
ਰਹਿੰਦੀ	punjabi
सेनाको	deva
বায়ু	ben_ass
உன்	tamil
રાખે	gujarati
خارجہ	arabic
बहवः	deva
இருப்பதாக	tamil
சேர்ந்தார்	tamil
૧૫	gujarati
Image	latin
দিয়েছে	ben_ass
হোটেল	ben_ass
ചുവന്ന	malayalam
साखर	deva
વસ્તુઓ	gujarati
हस्तक्षेप	deva
ബോർഡ്	malayalam
معاشی	arabic
পাবে	ben_ass
ھوندي	arabic
बचत	deva
ਬੰਗਾਲ	punjabi
পৌর	ben_ass
વ્યક્તિગત	gujarati
ਸਾਗਰ	punjabi
ਆਗੂ	punjabi
अन्यथा	deva
পাকিস্তানে	ben_ass
வீட்டு	tamil
હિન્દી	gujarati
தங்க	tamil
grown	latin
মাত্রা	ben_ass
دورہ	arabic
इसीलिए	deva
ਕਰੀਬ	punjabi
কোথাও	ben_ass
अनुपात	deva
ಗಂಡು	kannada
wasn	latin
સારવાર	gujarati
ಹೇಳಿದ್ದಾರೆ	kannada
வடிவமைப்பு	tamil
ਦਰਜ	punjabi
ਕਸ਼ਮੀਰ	punjabi
વિરુદ્ધ	gujarati
ಗಾಂಧಿ	kannada
என்பதும்	tamil
ಸಾಲ	kannada
ساڳئي	arabic
dena	latin
ਵਰਤੇ	punjabi
কারনে	ben_ass
एम्	deva
দেখার	ben_ass
વિચાર	gujarati
ಕಂಪನಿಗಳು	kannada
ভেতরে	ben_ass
لاهور	arabic
ਹਾਕੀ	punjabi
ಮ್ಯಾಕ್	kannada
படத்தை	tamil
जवळपास	deva
১৯৩৪	ben_ass
முதலிய	tamil
ਸਾਰੀ	punjabi
spoken	latin
ग्राहकों	deva
ಪ್ರಾದೇಶಿಕ	kannada
કંપનીઓ	gujarati
அப்படியே	tamil
भूभाग	deva
పాడేరులోనూ	telugu
sand	latin
નહિ	gujarati
વિશ્વના	gujarati
ಮೂಲಭೂತ	kannada
இஸ்லாமிய	tamil
అమరావతి	telugu
सबभन्दा	deva
صلي	arabic
Tennessee	latin
ഇതാണ്	malayalam
ਅਗਲੇ	punjabi
தரம்	tamil
यूनाइटेड	deva
தொழில்நுட்பம்	tamil
మహిళా	telugu
రాత్రి	telugu
معاشرے	arabic
கோட்பாடு	tamil
बिंदु	deva
149	latin
विसं	deva
રક્ષણ	gujarati
মানৱ	ben_ass
നി	malayalam
વ્યાપક	gujarati
જોઈ	gujarati
احادیث	arabic
Seven	latin
சுற்றுச்சூழல்	tamil
ఉంటారు	telugu
ਮਕੈਨਿਕਸ	punjabi
جام	arabic
புதிதாக	tamil
রাশিয়ার	ben_ass
ಸಾಮ್ರಾಜ್ಯದ	kannada
टीमों	deva
పాట	telugu
1847	latin
മുഗൾ	malayalam
સૌપ્રથમ	gujarati
મહીસાગર	gujarati
ਲੇਕਿਨ	punjabi
গেম	ben_ass
রোগের	ben_ass
માંડવી	gujarati
resulted	latin
180px	latin
છેઃ	gujarati
آرام	arabic
પાડી	gujarati
مساجد	arabic
ਅਰਬੀ	punjabi
ਗਣਿਤ	punjabi
నవంబరు	telugu
ಎಂದೇ	kannada
ਮੀਲ	punjabi
अन्	deva
১৯১৯	ben_ass
मुसलमानों	deva
millions	latin
இருந்தும்	tamil
கேட்டு	tamil
হাৰ	ben_ass
ઉજવણીઓ	gujarati
ਖ਼ਾਸ	punjabi
திறந்த	tamil
ஓட்டங்கள்	tamil
प्रदेशात	deva
চাওক	ben_ass
मिळून	deva
கல்	tamil
کیسے	arabic
বইটি	ben_ass
ಚಿತ್ರವು	kannada
শতক	ben_ass
উপরের	ben_ass
હૈ	gujarati
విధానం	telugu
ਲੱਗੇ	punjabi
അവസരം	malayalam
rally	latin
அறிஞர்	tamil
ಪವಿತ್ರ	kannada
Las	latin
గత	telugu
ਦਸ	punjabi
தண்டனை	tamil
৫৪	ben_ass
তালিকাভুক্ত	ben_ass
தரவு	tamil
কীভাবে	ben_ass
જોવાલાયક	gujarati
நிறுவனத்தில்	tamil
आकाराचे	deva
మహా	telugu
నారాయణ	telugu
കൂടുതല്	malayalam
অবস্থার	ben_ass
ਸੀਜ਼ਨ	punjabi
ਹਲਕਾ	punjabi
রাজনীতিতে	ben_ass
sample	latin
পেয়েছেন	ben_ass
कैद	deva
جاپانی	arabic
ಉರ್ದು	kannada
நிருவாகியால்	tamil
شروعاتي	arabic
ਜਿਹੜੇ	punjabi
જર્મન	gujarati
ಸಹಕಾರ	kannada
حالانکہ	arabic
മോഹൻ	malayalam
ಅಪ್	kannada
వ్యాసాల	telugu
মন্ত্রণালয়	ben_ass
تمہارے	arabic
സഹായത്തോടെ	malayalam
விழாவில்	tamil
ಹಾಲು	kannada
തിരികെ	malayalam
ತಮ್ಮನ್ನು	kannada
ga	latin
બદલ	gujarati
ಭಾಗಗಳಲ್ಲಿ	kannada
mayor	latin
സ്വാമി	malayalam
சிதம்பரம்	tamil
ಆಸ್ಟ್ರೇಲಿಯಾ	kannada
चरणमा	deva
ਰਾਜਸਥਾਨ	punjabi
এসময়	ben_ass
বুলিও	ben_ass
సంస్కృత	telugu
பக்கத்தில்	tamil
പത്ത്	malayalam
সময়ের	ben_ass
ਪੈ	punjabi
ਅਭਿਨੇਤਰੀ	punjabi
فعل	arabic
ರಾಣಿ	kannada
ಚುನಾವಣೆಯಲ್ಲಿ	kannada
দিনৰ	ben_ass
புற்றுநோய்	tamil
চায়	ben_ass
ਦਰਸਾਇਆ	punjabi
লক্ষণ	ben_ass
ગૌણ	gujarati
সংকেত	ben_ass
apart	latin
அணியில்	tamil
ਪ੍ਰੇਮ	punjabi
rakhen	latin
অবস্থানে	ben_ass
Travel	latin
तैनात	deva
ઉદ્યોગ	gujarati
પરિવહન	gujarati
button	latin
પાત્ર	gujarati
گاڑی	arabic
இப்	tamil
જી	gujarati
ఏరియా	telugu
ਜਹਾਜ਼	punjabi
update	latin
ডিব্ৰুগড়	ben_ass
സംബന്ധിച്ച്	malayalam
প্ৰাণী	ben_ass
ਨੀ	punjabi
ਜਾਣੀ	punjabi
बेलायती	deva
कैमरा	deva
পাবেন	ben_ass
ಮಕ್ಕಳಿಗೆ	kannada
ਪੱਤਰਕਾਰ	punjabi
সংসদীয়	ben_ass
ಮಾಡಬೇಕು	kannada
সুর	ben_ass
போட்டியிட்டு	tamil
ledu	latin
ಅಂದಿನ	kannada
एकीकरण	deva
قبضي	arabic
નિષ્ફળ	gujarati
నగరంలో	telugu
Hai	latin
கொண்டுள்ள	tamil
ਬਾਦ	punjabi
೧೪	kannada
ವೇರ್	kannada
લોકોના	gujarati
ఇచ్చారు	telugu
شعور	arabic
પછીના	gujarati
بنگالی	arabic
இயலும்	tamil
ਦੋਸ਼	punjabi
കാലാവസ്ഥ	malayalam
bench	latin
ਸਾਨੂੰ	punjabi
पहिलोपटक	deva
লোকজন	ben_ass
Prix	latin
പ്രതിഷ്ഠ	malayalam
शारदा	deva
ਬਿਆਨ	punjabi
گڏوگڏ	arabic
abuse	latin
റിപ്പോര്	malayalam
ਦਿਸ਼ਾ	punjabi
ਵਾਧਾ	punjabi
ઉત્પન્ન	gujarati
খেতে	ben_ass
প্ৰয়োজন	ben_ass
ഇതോടെ	malayalam
اچھا	arabic
പൂര്	malayalam
ನೀಡಿದೆ	kannada
பாரதிய	tamil
மாநிலத்திலுள்ள	tamil
વનપેદાશો	gujarati
ਨੌਕਰੀ	punjabi
ڳنڍڻا	arabic
ਸਮੱਗਰੀ	punjabi
ఉందని	telugu
پرائمري	arabic
ચાલી	gujarati
183	latin
ওর	ben_ass
ਆਕਾਰ	punjabi
कारणेन	deva
నన్ను	telugu
ਅਖੀਰ	punjabi
পৰীক্ষাত	ben_ass
విషయంలో	telugu
اکر	arabic
কিঃমিঃ	ben_ass
એકમાત્ર	gujarati
தூய	tamil
جنهنڪري	arabic
پیمانے	arabic
మళ్ళీ	telugu
പ്രദേശമാണ്	malayalam
பாடிய	tamil
কেমন	ben_ass
ਰੱਖੀ	punjabi
దర్శకత్వంలో	telugu
प्रदीप	deva
samarthan	latin
आदित्य	deva
ਪੰਨਾ	punjabi
ಕೂಡಿದ	kannada
ਐਸੋਸੀਏਸ਼ਨ	punjabi
જતાં	gujarati
നിയമ	malayalam
فضا	arabic
cable	latin
પૌરાણિક	gujarati
ਰਾਗ	punjabi
راڄ	arabic
যেকোন	ben_ass
ਰਾਜਾਂ	punjabi
ভিটামিন	ben_ass
बैठ	deva
ब्रांड	deva
கொடுக்கும்	tamil
শতাধিক	ben_ass
প্ৰজাতি	ben_ass
সিলেটের	ben_ass
ജോസ്	malayalam
ಮಂಗಳೂರು	kannada
દબાણ	gujarati
இந்துக்	tamil
అమృత్	telugu
શહેરી	gujarati
Boys	latin
basari	latin
విశాఖపట్నంలోను	telugu
యునైటెడ్	telugu
മാറ്റങ്ങൾ	malayalam
اشارہ	arabic
ਹੱਲ	punjabi
దాడి	telugu
স্টেশনের	ben_ass
જીતી	gujarati
قليچ	arabic
england	latin
സഹോദരൻ	malayalam
ਧਾਰਾ	punjabi
പ്രവർത്തകർ	malayalam
ಭಾರಿ	kannada
उतना	deva
ਸਿਟੀ	punjabi
పుస్తకం	telugu
ધરાવતો	gujarati
سگھجي	arabic
ਡਾਲਰ	punjabi
અંગત	gujarati
നിങ്ങളുടെ	malayalam
আমেৰিকাৰ	ben_ass
కన్నడ	telugu
நாட்டை	tamil
अड्डा	deva
அங்கிருந்து	tamil
2009ء	arabic
പുറത്തു	malayalam
என்பதற்கு	tamil
કિનારે	gujarati
পঞ্চায়েত	ben_ass
ਵਿਸ਼ਲੇਸ਼ਣ	punjabi
কমলা	ben_ass
પુસ્તકો	gujarati
پاکِستانی	arabic
સામનો	gujarati
gari	latin
ராஜ்	tamil
జాతి	telugu
آتش	arabic
उपलब्धि	deva
ശിക്ഷ	malayalam
ਪੁਰਾਣਾ	punjabi
ਚੋਂ	punjabi
Guardian	latin
বিগত	ben_ass
واپسی	arabic
ڈیرہ	arabic
203	latin
एटीएम	deva
ਸੱਚ	punjabi
کائڻ	arabic
જાળવી	gujarati
یہود	arabic
ઔદ્યોગિક	gujarati
কৃত্রিম	ben_ass
صلح	arabic
লগা	ben_ass
असणे	deva
बिजनेस	deva
موجودگی	arabic
ஒன்றியத்தின்	tamil
Writers	latin
పనిచేశాడు	telugu
ਦੇਖਿਆ	punjabi
ਕੋਰਟ	punjabi
ഔഷധസസ്യങ്ങൾ	malayalam
നാരായണൻ	malayalam
નુકસાન	gujarati
युवराज	deva
थ्री	deva
ಲಾ	kannada
জিলাত	ben_ass
ಸೇವೆಯನ್ನು	kannada
സിവിൽ	malayalam
పరిధిలోకి	telugu
পৰিচয়	ben_ass
बेल	deva
ڪهاڻي	arabic
வாய்ப்பாடு	tamil
சோழன்	tamil
வேறுபட்ட	tamil
ಆಗುತ್ತದೆ	kannada
कोही	deva
ਸਮਰੱਥਾ	punjabi
આના	gujarati
ಎಂಬುದರ	kannada
నీరుగ్రామంలో	telugu
সংগ্রাম	ben_ass
దేశాలలో	telugu
طريقو	arabic
৫৭	ben_ass
فخر	arabic
چونڊن	arabic
કાળા	gujarati
امان	arabic
ഉപകരണങ്ങൾ	malayalam
कदाचित्	deva
ಸಮುದ್ರದ	kannada
સાબિત	gujarati
கருதப்படும்	tamil
खरेदी	deva
ਬਜਾਏ	punjabi
سرور	arabic
استنبول	arabic
సముద్ర	telugu
ಯೋಜನೆಯ	kannada
பெரியார்	tamil
આણંદ	gujarati
ಪರಿಚಯ	kannada
தாங்கள்	tamil
क्रान्तिकारी	deva
পড়া	ben_ass
കാലിഫോർണിയ	malayalam
ಸುತ್ತಲೂ	kannada
കഥാപാത്രങ്ങൾ	malayalam
ಡೇ	kannada
ಪ್ರಮಾಣವನ್ನು	kannada
திரைப்படத்	tamil
waves	latin
گذريو	arabic
رکيل	arabic
2008માં	gujarati
અભિનય	gujarati
बनकर	deva
rashtra	latin
నటులు	telugu
সম্প্রচার	ben_ass
pregnancy	latin
ਲੱਛਣ	punjabi
நகரங்களில்	tamil
collections	latin
ٽالپر	arabic
భాషలో	telugu
தூரம்	tamil
કોઈપણ	gujarati
printing	latin
பார்த்த	tamil
ಸ್ಥಾಪಿಸಿದರು	kannada
اداکاری	arabic
ದಸರಾ	kannada
यूनानी	deva
കഴിഞ്ഞാൽ	malayalam
লীগে	ben_ass
ప్రసిద్ధ	telugu
Welfare	latin
installation	latin
యుద్ధంలో	telugu
ಪರಿಸ್ಥಿತಿ	kannada
ಪುಟ್ಟ	kannada
يورپي	arabic
ವಿದ್ಯಾರ್ಥಿ	kannada
hosts	latin
Add	latin
ಆಚರಿಸುತ್ತಾರೆ	kannada
component	latin
ਰੂਪਾਂ	punjabi
कालेज	deva
rapidly	latin
ملتے	arabic
అనకాపల్లిలోను	telugu
द्वीपसमूह	deva
எளிதாக	tamil
పరిశోధన	telugu
ووڈ	arabic
১৯১০	ben_ass
സ്ഥാപിച്ചത്	malayalam
చాల	telugu
ਟੂਰਨਾਮੈਂਟ	punjabi
தகவல்களை	tamil
சமயங்களில்	tamil
ਨਾਥ	punjabi
શક્યતા	gujarati
યોર્ક	gujarati
ಹೇಳಲಾಗುತ್ತದೆ	kannada
ਸੰਵਿਧਾਨ	punjabi
జె	telugu
പത്തു	malayalam
ಪ್ರಧಾನಿ	kannada
angle	latin
वाणिज्यिक	deva
સાગનાં	gujarati
दाल	deva
தலைவன்	tamil
കപൂർത്തല	malayalam
ટેસ્ટ	gujarati
ತನ್ನನ್ನು	kannada
هميشه	arabic
કમ્પ્યુટર	gujarati
ਮਿਲਣ	punjabi
અનુવાદ	gujarati
હત્યા	gujarati
வடிவ	tamil
ਸਭਿਆਚਾਰਕ	punjabi
೨೦೦೮	kannada
காட்டி	tamil
इत्यत्र	deva
കവിതകൾ	malayalam
ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ	kannada
ਦੂਸਰੇ	punjabi
ਐਫ	punjabi
Stage	latin
१९१०	deva
વૃક્ષ	gujarati
ತಪ್ಪು	kannada
ਵਾਤਾਵਰਣ	punjabi
Newspaper	latin
ਲਾਤੀਨੀ	punjabi
সংলাপ	ben_ass
पोषक	deva
பாடகர்	tamil
കളി	malayalam
एभिएन	deva
அரசர்கள்	tamil
ਸਵੀਕਾਰ	punjabi
તમને	gujarati
రాజ్యం	telugu
हुनुपर्छ	deva
beneficial	latin
beti	latin
Stock	latin
লর্ড	ben_ass
मन्दिरं	deva
बढ़ते	deva
సంబంధం	telugu
imran	latin
لاش	arabic
حاکم	arabic
റിസർച്ച്	malayalam
آپریشن	arabic
commissioned	latin
تحقیقات	arabic
நிறுவப்பட்ட	tamil
ਜਾਣੇ	punjabi
کمزور	arabic
पांडे	deva
सेमी	deva
ਜੇਲ੍ਹ	punjabi
ਰੋਲ	punjabi
قریبی	arabic
परमात्मा	deva
ক্ষতিগ্রস্ত	ben_ass
మీటర్ల	telugu
khush	latin
ਦਰਦ	punjabi
ભાર	gujarati
त्यसैगरी	deva
ಸರಣಿಯ	kannada
ਸੂਫ਼ੀ	punjabi
ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ	punjabi
अमरीकी	deva
వ్యక్తిగత	telugu
ವಯಸ್ಸಿನ	kannada
august	latin
લીધા	gujarati
चरम	deva
ಬೇಡಿಕೆ	kannada
సెప్టెంబర్	telugu
શેર	gujarati
agle	latin
ചികിത്സ	malayalam
திரைக்கதை	tamil
જેતપુર	gujarati
நூல்களில்	tamil
